"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.785479196E1,3.616559307E0,8.271535581E-1,2.028945532E0,4.228510873E0
1.786480396E1,4.176194563E0,1.090312761E0,2.304264312E0,4.892751472E0
1.787481596E1,3.865064802E0,1.263079273E0,2.102623373E0,4.577676291E0
1.788482796E1,3.505603712E0,1.691843317E0,2.598404695E0,4.680095956E0
1.789483996E1,2.936735410E0,2.345856142E0,3.382204073E0,5.056358403E0
1.790485096E1,2.175473833E0,3.153696932E0,3.832181523E0,5.418865745E0
1.791486296E1,1.364451573E0,3.900562372E0,4.302651418E0,5.965645325E0
1.792487496E1,7.555052859E-1,4.444162808E0,4.791706688E0,6.578892330E0
1.793488696E1,1.172258565E-1,4.716510910E0,5.404205452E0,7.173886926E0
1.794489896E1,-8.166206762E-1,5.009478634E0,5.893911517E0,7.778170638E0
1.795491096E1,-1.569359060E0,5.697834495E0,6.032211615E0,8.444867244E0
1.796492196E1,-2.080578493E0,6.431905058E0,6.042860565E0,9.067214200E0
1.797493396E1,-2.273826924E0,7.260237415E0,5.605575373E0,9.450069389E0
1.798494596E1,-1.942837096E0,7.850792162E0,4.713621216E0,9.360971025E0
1.799495796E1,-1.056700627E0,8.042838698E0,3.649974682E0,8.895290086E0
1.800496996E1,-1.785581785E-1,7.925992618E0,2.429676563E0,8.291958165E0
1.801498196E1,5.119722623E-1,7.383527711E0,6.555331010E-1,7.430230192E0
1.802499296E1,9.619374338E-1,6.327731649E0,-1.157232975E0,6.504206301E0
1.803500496E1,1.165077307E0,4.685960963E0,-2.966715547E0,5.667189463E0
1.804501696E1,9.011550424E-1,2.243999400E0,-4.088438381E0,4.750046537E0
1.805502896E1,3.674413705E-1,-1.874511504E0,-6.330571057E0,6.612483379E0
1.806504096E1,8.008077586E-1,-7.577445940E0,-8.821011300E0,1.165629531E1
1.807505296E1,8.666152471E-1,-1.326661428E1,-9.331294302E0,1.624275622E1
1.808506396E1,-8.275061452E-1,-1.819455407E1,-7.337938725E0,1.963598506E1
1.809507596E1,-1.064804868E0,-1.784555482E1,-5.089779031E0,1.858772409E1
1.810508796E1,-1.323254723E0,-1.249689733E1,-3.714689034E0,1.310428787E1
1.811509996E1,-5.638474731E0,-8.516060877E0,-2.569111314E0,1.053166763E1
1.812511196E1,-1.052315332E1,-8.040390469E0,3.395878664E-1,1.324763958E1
1.813512396E1,-1.349334357E1,-8.297258068E0,6.275251719E0,1.703800447E1
1.814513596E1,-1.098240650E1,-4.952198725E0,1.184870658E1,1.689761440E1
1.815514696E1,-3.804971505E0,1.651492851E0,1.251351395E1,1.318306748E1
1.816515896E1,6.781741047E-1,5.174003495E0,8.713415515E0,1.015646800E1
1.817517096E1,2.838421203E0,7.539385829E0,1.856515820E0,8.267141259E0
1.818518296E1,9.924596071E-1,1.034758365E1,-3.593876203E0,1.099879128E1
1.819519496E1,1.655019307E-1,1.221949139E1,-1.108893751E0,1.227081929E1
1.820520696E1,1.502712496E0,1.123816020E1,8.285745485E0,1.404307544E1
1.821521796E1,1.776042053E0,8.730979382E0,1.099875882E1,1.415475263E1
1.822522996E1,1.015904018E0,6.491895152E0,7.969812822E0,1.032931169E1
1.823524196E1,-1.393813074E0,2.164260335E0,5.446712955E0,6.024402020E0
1.824525396E1,-5.151826760E0,-5.209426512E0,3.272377283E0,8.024206916E0
1.825526596E1,-5.679544405E0,-1.099329869E1,5.606781068E-1,1.238645231E1
1.826527796E1,-1.936396388E0,-1.261092623E1,-1.374899086E0,1.283259283E1
1.827528896E1,6.926325148E-1,-1.164558600E1,-2.889714441E-1,1.166974369E1
1.828530096E1,2.378944366E0,-6.968223957E0,3.146000826E-1,7.369836811E0
1.829531296E1,3.363392411E0,-1.289390574E0,1.280287774E0,3.822835773E0
1.830532496E1,3.631281719E0,2.044046844E0,1.609885965E0,4.467221423E0
1.831533696E1,4.089692901E0,4.529249736E0,1.857347002E0,6.378826623E0
1.832534896E1,2.985911663E0,5.680247825E0,2.086902695E0,6.748040210E0
1.833535996E1,9.800708190E-1,5.412999079E0,1.902191492E0,5.820603947E0
1.834537196E1,-3.310135093E-1,4.952607445E0,1.151875463E0,5.095557627E0
1.835538396E1,-1.300715753E0,4.142106172E0,4.638783288E-1,4.366244166E0
1.836539596E1,-1.646292922E0,2.920546224E0,3.718079980E-1,3.373145686E0
1.837540796E1,-1.162606274E0,1.325079054E0,5.816892723E-1,1.856300153E0
1.838541996E1,-4.882515702E-1,-2.881548804E-1,6.031953315E-1,8.278088178E-1
1.839543196E1,-1.550456473E-1,-1.531033192E0,7.380788291E-1,1.706710915E0
1.840544296E1,2.411529145E-1,-2.226226788E0,8.009995472E-1,2.378201151E0
1.841545496E1,6.770727816E-1,-2.064941284E0,5.533734727E-1,2.242461206E0
1.842546696E1,1.157831730E0,-1.172726342E0,1.279990590E-1,1.652950437E0
1.843547896E1,1.401621738E0,2.306609631E-2,-4.324735183E-1,1.467006778E0
1.844549096E1,1.132812079E0,9.958153242E-1,-1.211602140E0,1.934655295E0
1.845550296E1,9.554271439E-1,1.497271954E0,-1.514729401E0,2.334324204E0
1.846551396E1,1.060972018E0,1.408502449E0,-7.845981073E-1,1.930060870E0
1.847552596E1,1.507506043E0,8.965483135E-1,-4.330138010E-1,1.806619578E0
1.848553758E1,1.818377941E0,-1.069555146E-1,-7.393062327E-1,1.965836088E0
1.849554958E1,2.003991078E0,-1.458003808E0,-1.091677501E0,2.708046364E0
1.850556158E1,2.060094527E0,-2.741050152E0,-1.668477259E0,3.813287526E0
1.851557358E1,2.352106231E0,-2.788696189E0,-3.189535101E0,4.845860534E0
1.852558458E1,2.737265249E0,-2.632865553E0,-4.890337522E0,6.191930486E0
1.853559658E1,3.950774751E0,-2.667799743E0,-5.747309541E0,7.467084007E0
1.854560858E1,5.596193515E0,-3.262103725E0,-5.327189435E0,8.386754429E0
1.855562058E1,6.808971530E0,-3.995205989E0,-4.981641210E0,9.334908320E0
1.856563258E1,7.399592351E0,-4.291256365E0,-4.206930159E0,9.532424115E0
1.857564458E1,7.682212257E0,-4.563690421E0,-2.565920196E0,9.296644657E0
1.858565558E1,7.491242194E0,-4.855275278E0,-1.804471362E0,9.107608058E0
1.859566758E1,6.393910435E0,-5.114891653E0,-2.500872846E0,8.561458536E0
1.860567958E1,5.120585672E0,-5.361681576E0,-3.070392235E0,8.024670424E0
1.861569158E1,4.091571611E0,-5.312981871E0,-2.389321420E0,7.118819527E0
1.862570358E1,2.799881912E0,-5.058375975E0,-1.252731455E0,5.915728385E0
1.863571558E1,1.215330909E0,-4.878474106E0,-1.586217459E0,5.271871077E0
1.864572658E1,-3.816477656E-2,-4.244294452E0,-1.446007660E0,4.484019413E0
1.865573858E1,6.456378579E-2,-3.122914265E0,1.038689448E0,3.291752992E0
1.866575058E1,9.292453587E-2,-2.514578134E0,1.743251452E0,3.061153996E0
1.867576258E1,-1.269705630E0,-2.628789459E0,6.931956017E-1,3.000534377E0
1.868577458E1,-3.587819657E0,-3.700644899E0,7.350031205E-1,5.206481744E0
1.869578658E1,-5.609159716E0,-4.933639078E0,2.067462019E0,7.750991321E0
1.870579758E1,-7.232735036E0,-5.931447718E0,3.843854320E0,1.011285045E1
1.871580958E1,-8.733243424E0,-6.836763931E0,3.695697570E0,1.169055440E1
1.872582158E1,-8.196057383E0,-6.076701325E0,1.001833717E0,1.025208888E1
1.873583358E1,-6.491964734E0,-4.133839964E0,-1.510340481E0,7.843173294E0
1.874584558E1,-5.819102240E0,-2.415307031E0,-1.787183923E0,6.549021706E0
1.875585758E1,-5.254439548E0,-9.552701461E-1,-1.387198119E0,5.517788926E0
1.876586858E1,-4.479582317E0,4.932582486E-1,-4.769316530E-1,4.531823610E0
1.877588058E1,-3.736997623E0,1.261625070E0,8.804529753E-1,4.041292676E0
1.878589258E1,-2.800544402E0,1.237032266E0,1.959513062E0,3.634967567E0
1.879590458E1,-1.550073188E0,1.493242638E0,3.096935963E0,3.771407273E0
1.880591658E1,-3.864424825E-2,1.604260213E0,2.950668448E0,3.358807601E0
1.881592858E1,1.345604535E0,1.495736475E0,2.513318937E0,3.219417843E0
1.882593958E1,2.682905732E0,1.270046815E0,2.170647833E0,3.677324312E0
1.883595158E1,3.688847849E0,1.435904841E0,1.846301904E0,4.367865827E0
1.884596358E1,4.216163498E0,1.619184646E0,1.901444948E0,4.900335340E0
1.885597558E1,4.211974552E0,1.791846492E0,2.334047398E0,5.138017199E0
1.886598758E1,3.823130326E0,2.029606560E0,2.669577881E0,5.085496469E0
1.887599958E1,3.209739862E0,2.496351194E0,3.015064126E0,5.062095510E0
1.888601058E1,2.151512089E0,3.170619943E0,3.477666300E0,5.174552927E0
1.889602258E1,9.561779264E-1,3.873315516E0,3.958201300E0,5.619982815E0
1.890603458E1,-1.043853709E-1,4.541938194E0,4.555827085E0,6.433945857E0
1.891604658E1,-1.059955918E0,5.029924008E0,5.007995195E0,7.176604904E0
1.892605858E1,-1.845670697E0,5.311707762E0,5.248708692E0,7.692183214E0
1.893607058E1,-2.665121133E0,5.550119795E0,5.611471120E0,8.330384656E0
1.894608158E1,-3.256478704E0,6.167560624E0,5.643820256E0,8.971965486E0
1.895609358E1,-3.239072420E0,6.939644521E0,5.167626522E0,9.238756414E0
1.896610558E1,-2.536205231E0,7.681418790E0,4.346942030E0,9.183269386E0
1.897611758E1,-1.281440991E0,7.805234751E0,3.027666338E0,8.469388643E0
1.898612958E1,-1.087032473E-1,7.530683418E0,1.927511836E0,7.774208063E0
1.899614158E1,7.786006182E-1,7.095756993E0,2.501400849E-1,7.142727510E0
1.900615258E1,1.459416203E0,6.077232837E0,-1.834500469E0,6.513681492E0
1.901616458E1,2.014840001E0,4.429371691E0,-3.500404075E0,5.994309176E0
1.902617658E1,2.207183868E0,2.059345499E0,-5.026119225E0,5.862971855E0
1.903618858E1,2.234265540E0,-1.956264934E0,-7.746967832E0,8.296651468E0
1.904620058E1,3.394263370E0,-7.630825172E0,-1.012951993E1,1.312850679E1
1.905621258E1,3.782667301E0,-1.369334875E1,-8.891897095E0,1.675954074E1
1.906622358E1,6.814111233E-1,-1.932227498E1,-7.314389648E0,2.067159712E1
1.907623558E1,1.049048960E-1,-1.793973709E1,-6.226565462E0,1.898987334E1
1.908624758E1,7.067985642E-1,-9.275596649E0,-5.097213181E0,1.060744265E1
1.909625958E1,-1.217908070E0,-1.162358644E0,-3.439814642E0,3.829713104E0
1.910627158E1,-5.446206586E0,1.768443596E0,2.037202678E0,6.077726029E0
1.911628358E1,-1.044589990E1,-3.418943006E-1,8.044211040E0,1.318874701E1
1.912629458E1,-1.156609779E1,-2.882142296E0,1.314364733E1,1.774364189E1
1.913630658E1,-1.196155317E1,-3.496864171E0,1.233355303E1,1.753349205E1
1.914631858E1,-1.160914616E1,-2.453557761E0,3.621472722E0,1.240593748E1
1.915633058E1,-2.258054352E0,6.249474853E-1,-2.373843840E0,3.335341570E0
1.916634258E1,3.598584966E0,1.117482433E0,-2.381824704E0,4.457765098E0
1.917635458E1,3.657298905E-1,2.645963901E0,-1.527327227E0,3.076948452E0
1.918636558E1,-7.879234189E-1,5.248405221E0,3.848107877E0,6.555495017E0
1.919637758E1,5.985949615E-1,6.488965112E0,9.303399575E0,1.135861910E1
1.920638958E1,2.609951484E-1,6.025083275E0,7.787222403E0,9.849394890E0
1.921640158E1,-1.430751397E0,4.061363141E0,6.105421679E0,7.471137397E0
1.922641358E1,-2.786681238E0,1.621829342E0,5.671050739E0,6.523552654E0
1.923642458E1,-3.335449444E0,-1.040238960E0,4.591526091E0,5.769699467E0
1.924643658E1,-2.918407020E0,-3.353161245E0,2.561486253E0,5.130497217E0
1.925644858E1,-2.527338221E0,-4.855205112E0,7.705329224E-1,5.527583210E0
1.926646058E1,-2.069895045E0,-5.319183428E0,7.291819981E-1,5.754118892E0
1.927647258E1,-2.272140294E-1,-4.530098752E0,1.648433003E0,4.826049345E0
1.928648458E1,2.100432421E0,-2.653323206E0,2.322475466E0,4.104367513E0
1.929649558E1,3.473728200E0,-9.117955130E-1,1.788165231E0,4.011943863E0
1.930650758E1,3.280257283E0,4.127181154E-1,1.078029077E0,3.477437386E0
1.931651958E1,2.139021998E0,1.802885451E0,1.028434017E0,2.980518006E0
1.932653158E1,1.252351094E0,3.457942765E0,1.377518638E0,3.927252096E0
1.933654358E1,3.707389078E-1,4.621002490E0,1.670692184E0,4.927709785E0
1.934655558E1,-7.671254575E-1,5.131725202E0,1.623233843E0,5.436724485E0
1.935656658E1,-1.799671236E0,4.865758751E0,1.191418209E0,5.322959903E0
1.936657858E1,-2.143406240E0,3.785159969E0,6.316864745E-1,4.395526602E0
1.937659058E1,-1.739646352E0,1.993745586E0,3.707778283E-1,2.671865844E0
1.938660258E1,-1.048793145E0,6.069409847E-4,1.128407554E-1,1.054846180E0
1.939661458E1,-2.288734692E-1,-1.677334621E0,-1.888557100E-1,1.703379281E0
1.940662658E1,9.190279341E-1,-2.465093148E0,-3.253776705E-1,2.650880458E0
1.941663758E1,1.471417905E0,-2.347056575E0,-1.384334518E-1,2.773609389E0
1.942664958E1,1.667554276E0,-1.345420348E0,-8.040757674E-1,2.288543427E0
1.943666158E1,1.679996274E0,-1.178857148E-1,-1.449152293E0,2.221784618E0
1.944667358E1,1.994852172E0,6.370640856E-1,-1.506457345E0,2.579670438E0
1.945668558E1,2.256235868E0,8.530093610E-1,-1.319561037E0,2.749448416E0
1.946669758E1,2.507800334E0,5.206939691E-1,-1.419763017E0,2.928465768E0
1.947670858E1,2.762821383E0,-9.108617127E-2,-1.803668393E0,3.300711795E0
1.948672137E1,3.144823489E0,-2.878449780E-1,-3.177510887E0,4.479882247E0
1.949673338E1,3.493047109E0,-7.496808743E-1,-4.698324316E0,5.902342831E0
1.950674537E1,4.488534404E0,-1.683219844E0,-5.439769387E0,7.250604190E0
1.951675738E1,5.903241919E0,-2.993181506E0,-4.470781088E0,7.987195016E0
1.952676937E1,6.877614918E0,-4.544150196E0,-3.124995874E0,8.815695502E0
1.953678037E1,6.812103884E0,-5.973776296E0,-2.325629307E0,9.354106811E0
1.954679238E1,6.610971944E0,-6.497031346E0,-1.437911021E0,9.379976251E0
1.955680437E1,5.973354127E0,-5.482318990E0,-1.625350973E0,8.269132169E0
1.956681638E1,4.737611173E0,-4.355386872E0,-3.786706558E0,7.466826701E0
1.957682837E1,3.597678355E0,-4.362048020E0,-4.704148142E0,7.355254055E0
1.958683937E1,2.671533190E0,-5.055750575E0,-3.538319176E0,6.724388898E0
1.959685138E1,1.736444709E0,-5.875171775E0,-2.383584132E0,6.573762768E0
1.960686337E1,1.224868303E0,-5.576970794E0,-2.046300361E0,6.065496745E0
1.961687538E1,1.393475105E0,-4.274370775E0,-9.987243140E-1,4.605373888E0
1.962688737E1,2.156905707E0,-2.969315511E0,3.358225518E-1,3.685356648E0
1.963689938E1,2.235285002E0,-2.163848691E0,4.135385255E-2,3.111342208E0
1.964691038E1,1.094127777E0,-1.766972437E0,-1.590409913E0,2.617004180E0
1.965692237E1,-1.434220550E0,-2.444843656E0,-1.677804737E0,3.293824195E0
1.966693438E1,-3.778791474E0,-4.100132520E0,9.963784841E-1,5.664196480E0
1.967694637E1,-5.572610525E0,-5.797976249E0,3.484444685E0,8.764238211E0
1.968695838E1,-8.204272721E0,-8.071502919E0,3.867873513E0,1.214165128E1
1.969697037E1,-9.938788433E0,-9.154332998E0,2.937432983E0,1.382786465E1
1.970698137E1,-9.363202558E0,-7.375842131E0,1.581296589E0,1.202385579E1
1.971699338E1,-8.586077192E0,-4.068103226E0,5.288619447E-1,9.515770088E0
1.972700537E1,-7.756929148E0,-1.092639953E0,-5.949129698E-1,7.856063475E0
1.973701738E1,-6.290820515E0,1.192965310E0,-1.459688683E0,6.567212501E0
1.974702937E1,-4.635639240E0,2.382647992E0,-3.321326664E-1,5.222688458E0
1.975704138E1,-2.958905713E0,2.635464640E0,1.197083211E0,4.139300074E0
1.976705238E1,-1.037365931E0,2.494465467E0,2.088225774E0,3.414553107E0
1.977706437E1,5.136048049E-1,2.180416192E0,2.373822497E0,3.263899189E0
1.978707638E1,1.522873695E0,1.715560793E0,2.355442067E0,3.287917344E0
1.979708837E1,2.675010237E0,1.478795337E0,2.072075764E0,3.692697305E0
1.980710038E1,3.606825739E0,1.159788208E0,1.506249184E0,4.077142039E0
1.981711138E1,3.985843427E0,8.074022484E-1,1.265761390E0,4.259225060E0
1.982712337E1,4.041524708E0,8.419698179E-1,1.755425648E0,4.486017648E0
1.983713538E1,3.819170884E0,1.036444117E0,2.021982960E0,4.443950691E0
1.984714737E1,3.269139387E0,1.554669392E0,2.444269752E0,4.367919856E0
1.985715938E1,2.443218715E0,2.326537526E0,3.574507009E0,4.915200393E0
1.986717137E1,1.252804545E0,3.252054116E0,4.402913625E0,5.615249201E0
1.987718237E1,1.371338716E-1,4.445709981E0,4.954039428E0,6.657751091E0
1.988719438E1,-1.039328549E0,5.520625269E0,5.480768893E0,7.848333254E0
1.989720637E1,-2.216669367E0,6.100992413E0,5.744132164E0,8.667801672E0
1.990721838E1,-3.133997662E0,6.574299377E0,6.009942495E0,9.442603584E0
1.991723037E1,-3.925576760E0,6.909771096E0,6.098274043E0,1.001718702E1
1.992724238E1,-4.185773179E0,7.291360390E0,5.834062926E0,1.023332417E1
1.993725338E1,-3.866713425E0,7.933689308E0,5.166493331E0,1.022680557E1
1.994726537E1,-2.728480393E0,8.430199778E0,4.238607742E0,9.822355580E0
1.995727738E1,-1.593807438E0,8.233630421E0,2.629842542E0,8.789138971E0
1.996728937E1,-5.309314205E-1,7.714466668E0,8.731386933E-1,7.781854235E0
1.997730138E1,3.579791138E-1,6.884800562E0,-1.044868786E0,6.972831462E0
1.998731337E1,1.139439020E0,5.513037922E0,-3.299263073E0,6.525108830E0
1.999732437E1,1.848539633E0,3.514478323E0,-5.177981941E0,6.525347013E0
2.000733638E1,2.167273405E0,6.047722524E-1,-6.060896886E0,6.465082718E0
2.001734837E1,2.693925979E0,-4.028322279E0,-6.856847947E0,8.396486250E0
2.002736038E1,4.305405457E0,-1.012319324E1,-7.294499760E0,1.319944258E1
2.003737237E1,4.318612855E0,-1.562311937E1,-6.466108346E0,1.745115563E1
2.004738338E1,4.410496294E-2,-2.004590183E1,-7.082478551E0,2.126032991E1
2.005739538E1,-1.723677313E0,-1.787262392E1,-7.248354703E0,1.936337768E1
2.006740737E1,9.226081842E-1,-8.628185915E0,-4.202904936E0,9.641639277E0
2.007741938E1,1.619477007E0,-3.710081720E-1,-2.468585398E0,2.975611988E0
2.008743137E1,-9.373912610E-1,3.749489030E0,2.169518736E-1,3.870973841E0
2.009744338E1,-6.178240564E0,3.993920186E0,4.469160240E0,8.607871291E0
2.010745438E1,-1.198006311E1,5.874656636E-1,7.274549060E0,1.402804662E1
2.011746637E1,-1.337988186E1,-2.253435051E0,1.013252657E1,1.693420511E1
2.012747838E1,-1.434603601E1,-4.320011217E0,6.674505451E0,1.640183737E1
2.013749037E1,-1.282519393E1,-5.078719608E0,-2.562704228E0,1.403019762E1
2.014750238E1,-6.794271630E-1,-2.107259338E0,-4.136896888E0,4.692129479E0
2.015751437E1,4.651681369E0,4.122643715E-1,-4.025082922E-1,4.687228861E0
2.016752537E1,1.155056641E0,4.103004672E0,3.228405637E-1,4.274696388E0
2.017753738E1,-4.852928790E-1,8.208176322E0,1.216879252E0,8.312067302E0
2.018754937E1,1.026764637E0,9.537182366E0,8.007473568E0,1.249526815E1
2.019756138E1,1.938584123E0,8.841589406E0,1.017709872E1,1.362002754E1
2.020757337E1,6.955900365E-1,6.540263320E0,8.932563311E0,1.109277139E1
2.021758438E1,-5.095252025E-1,4.182780574E0,6.737153689E0,7.946351936E0
2.022759638E1,-1.015783858E0,1.015770117E0,3.988150738E0,4.238980077E0
2.023760837E1,-1.200018806E0,-3.321732461E0,1.116006596E0,3.703973866E0
2.024762038E1,-1.075113801E0,-7.259119427E0,-1.365425719E0,7.464252939E0
2.025763237E1,-4.143988976E-1,-8.671688030E0,-7.969614601E-1,8.718087365E0
2.026764438E1,1.914410564E-1,-7.564140601E0,7.929653268E-1,7.608000179E0
2.027765538E1,1.051329082E0,-4.572860025E0,9.187601316E-1,4.781261530E0
2.028766737E1,2.264283391E0,-1.270826249E0,1.103355414E0,2.821235863E0
2.029767938E1,2.297735019E0,1.124792622E0,1.078239430E0,2.776210534E0
2.030769137E1,1.246603573E0,3.045009472E0,7.896688128E-1,3.383737576E0
2.031770338E1,-1.068666369E-2,4.309095635E0,1.564890325E0,4.584463014E0
2.032771438E1,-9.458888733E-1,5.190882652E0,2.708941337E0,5.931132408E0
2.033772638E1,-1.945533831E0,5.323272386E0,1.830638090E0,5.955968989E0
2.034773838E1,-3.000918835E0,4.582544768E0,8.969079173E-1,5.550646288E0
2.035775037E1,-3.149551256E0,2.758369605E0,6.513821626E-1,4.237047877E0
2.036776238E1,-1.951858765E0,9.082550240E-1,7.301804101E-1,2.273289083E0
2.037777437E1,-3.890266594E-1,-7.728393567E-1,5.240906167E-1,1.011579650E0
2.038778538E1,8.869466007E-1,-1.890118307E0,2.928694904E-1,2.108315447E0
2.039779738E1,1.490891472E0,-2.047520090E0,3.162157049E-1,2.552467095E0
2.040780937E1,1.972088961E0,-1.487139899E0,-1.706826369E-1,2.475853895E0
2.041782138E1,2.183812839E0,-5.392226261E-1,-1.002708607E0,2.462767571E0
2.042783337E1,2.121294994E0,4.634795487E-2,-1.590588253E0,2.651794030E0
2.043784438E1,2.228494338E0,2.719931763E-1,-2.193860110E0,3.138979051E0
2.044785638E1,2.543252588E0,1.186055070E-1,-2.340607681E0,3.458416590E0
2.045786838E1,3.059902330E0,-4.073316604E-1,-2.086679478E0,3.726010278E0
2.046788038E1,3.400424874E0,-9.791560221E-1,-1.919369003E0,4.025619606E0
2.047789237E1,3.841783821E0,-9.049332207E-1,-2.550359586E0,4.699206431E0
2.048790363E1,4.160976307E0,-8.418978971E-1,-3.847490119E0,5.729371354E0
2.049791463E1,4.657969757E0,-1.203747575E0,-5.350971816E0,7.195734143E0
2.050792662E1,5.824761175E0,-2.073015119E0,-5.405496517E0,8.212467779E0
2.051793863E1,6.547133213E0,-3.381327868E0,-4.075192391E0,8.420541816E0
2.052795062E1,6.212817489E0,-4.833755770E0,-2.874038640E0,8.379999648E0
2.053796263E1,5.622904181E0,-5.845797118E0,-2.264780404E0,8.421379082E0
2.054797462E1,5.200114236E0,-5.448178852E0,-2.194113294E0,7.844614333E0
2.055798562E1,4.791939408E0,-4.407663319E0,-3.038358264E0,7.184831254E0
2.056799763E1,4.151563459E0,-3.542624481E0,-4.624148292E0,7.153210104E0
2.057800962E1,3.514596437E0,-3.434410645E0,-4.109969875E0,6.406201446E0
2.058802163E1,2.624711026E0,-4.126998137E0,-2.556608505E0,5.518828557E0
2.059803362E1,1.214371966E0,-4.752362528E0,-2.827341022E0,5.661581592E0
2.060804462E1,6.546373075E-1,-4.253557026E0,-2.395513621E0,4.925422103E0
2.061805663E1,9.060669959E-1,-3.074530894E0,-8.679840803E-1,3.320706850E0
2.062806862E1,1.047262636E0,-2.665418757E0,-7.190490657E-1,2.952667901E0
2.063808063E1,-5.070208400E-2,-3.162367768E0,-1.753995126E0,3.616578425E0
2.064809262E1,-2.618629922E0,-4.608344437E0,-2.284320775E-1,5.305303227E0
2.065810463E1,-5.046315508E0,-6.079206272E0,3.214024994E0,8.529478634E0
2.066811563E1,-7.293338503E0,-7.405895065E0,5.334401976E0,1.168314652E1
2.067812762E1,-9.946626041E0,-8.892494096E0,4.498412690E0,1.408004040E1
2.068813963E1,-1.052200843E1,-8.643209751E0,2.169245817E0,1.378852290E1
2.069815162E1,-9.288454092E0,-6.220984880E0,2.594085065E-1,1.118227728E1
2.070816363E1,-8.239104584E0,-3.172761194E0,-9.199108636E-1,8.876682598E0
2.071817463E1,-7.158615146E0,-5.405768412E-1,-1.823123249E0,7.406873329E0
2.072818662E1,-5.666141417E0,1.597012589E0,-1.557976285E0,6.089572881E0
2.073819863E1,-4.465870889E0,2.838696315E0,-3.813574514E-1,5.305434296E0
2.074821062E1,-2.767452377E0,3.304602458E0,7.897802022E-1,4.382116251E0
2.075822263E1,-1.025511871E0,3.172147236E0,1.869238192E0,3.822073273E0
2.076823462E1,2.755485758E-1,2.809990579E0,2.604400430E0,3.841207580E0
2.077824562E1,1.669171031E0,2.802945853E0,2.497983736E0,4.108839269E0
2.078825763E1,2.750142573E0,2.759800419E0,1.747058867E0,4.269894285E0
2.079826962E1,3.524007531E0,2.363186705E0,1.050520120E0,4.371140927E0
2.080828163E1,3.615459153E0,1.780009974E0,9.583694628E-1,4.142276237E0
2.081829362E1,3.455244859E0,1.611658110E0,1.215247294E0,4.001622782E0
2.082830462E1,3.522262722E0,1.679339046E0,1.606242419E0,4.219778314E0
2.083831663E1,3.235021761E0,1.898985609E0,2.178557070E0,4.337928428E0
2.084832862E1,2.258179044E0,2.351625590E0,3.171421304E0,4.548343500E0
2.085834063E1,1.264411122E0,3.094410843E0,3.952034826E0,5.176165880E0
2.086835262E1,2.524830642E-1,4.022917113E0,4.635122346E0,6.142635344E0
2.087836463E1,-8.412478329E-1,4.818778712E0,5.198118582E0,7.137840218E0
2.088837563E1,-1.880831174E0,5.390732882E0,5.518520272E0,7.940503315E0
2.089838762E1,-2.753214115E0,5.930075961E0,5.783072866E0,8.728683786E0
2.090839963E1,-3.342384242E0,6.710582187E0,5.895768008E0,9.537480071E0
2.091841162E1,-3.771152672E0,7.336233677E0,5.543469172E0,9.938408700E0
2.092842363E1,-3.544817187E0,7.895405248E0,4.841294585E0,9.916717511E0
2.093843463E1,-2.550803097E0,8.328548858E0,3.734155292E0,9.477090179E0
2.094844662E1,-1.415203066E0,8.147975729E0,2.061892546E0,8.523127892E0
2.095845863E1,-3.855639383E-1,7.793940269E0,4.136729658E-1,7.814428309E0
2.096847062E1,3.179025900E-1,7.143000741E0,-1.670752995E0,7.342679158E0
2.097848263E1,9.249149108E-1,5.795057904E0,-4.031755764E0,7.119917011E0
2.098849462E1,1.469676312E0,3.567349432E0,-5.759465318E0,6.932342402E0
2.099850563E1,1.896880612E0,4.260427505E-1,-5.892349141E0,6.204792251E0
2.100851763E1,2.289258603E0,-4.184537078E0,-6.683568050E0,8.211037534E0
2.101852962E1,3.197446091E0,-9.298348165E0,-8.193882219E0,1.279932209E1
2.102854163E1,2.605304994E0,-1.475263736E1,-6.114787749E0,1.618080815E1
2.103855362E1,-1.555080744E0,-1.973649992E1,-4.916135437E0,2.039892382E1
2.104856463E1,-1.641387693E0,-1.698631584E1,-5.837569501E0,1.803624953E1
2.105857663E1,1.123963487E0,-7.774002433E0,-5.257428060E0,9.451928774E0
2.106858862E1,6.425964287E-1,5.927380979E-2,-4.701116069E0,4.745201349E0
2.107860063E1,-3.388196592E0,2.806953535E0,-8.445987260E-1,4.480202149E0
2.108861262E1,-1.038864514E1,8.981726700E-1,4.028257668E0,1.117844004E1
2.109862463E1,-1.372397296E1,-2.811995004E0,1.004886695E1,1.724048945E1
2.110863563E1,-1.368983341E1,-4.209523984E0,1.286887965E1,1.925460190E1
2.111864763E1,-1.372901326E1,-3.952692638E0,5.234303491E0,1.521537108E1
2.112865963E1,-4.430300229E0,-5.332923800E-1,-1.806053765E0,4.813916398E0
2.113867162E1,4.256836145E0,1.704764494E0,-1.171343768E0,4.732749958E0
2.114868363E1,1.965907870E0,3.706822482E0,-1.753881398E0,4.547683655E0
2.115869463E1,-1.108139460E-1,6.201664510E0,2.966269696E0,6.875440228E0
2.116870663E1,1.016989992E0,7.454861403E0,1.065630027E1,1.304476763E1
