Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
102.8364597,5.0090781,0.3976461862,4.063051817,6.461994736,1
102.8464977,4.722776202,-0.3679341446,0.9090110689,4.823514456,1
102.8565347,4.576480913,-1.342269284,-1.943598695,5.150091287,1
102.8665727,4.653070082,-2.51093415,-4.220012135,6.764935618,1
102.8766107,5.232969157,-4.318041582,-6.171678818,9.171644822,1
102.8866477,6.13706798,-6.672288771,-8.396366034,12.35645594,1
102.8966857,7.255726873,-9.874878366,-11.32302084,16.68441177,1
102.9067237,7.388911827,-13.17553571,-15.67271779,21.76751805,1
102.9167617,5.182798877,-14.5387158,-20.95042633,26.02222175,1
102.9267987,0.1617720649,-13.50456906,-26.44060866,29.69015564,1
102.9368367,-2.515631218,-10.91541963,-31.60964553,33.53571941,1
102.9468747,-7.44041001,-6.158102753,-36.02621123,37.29838906,1
102.9569117,-9.737041951,-4.904619054,-37.73418526,39.27765283,1
102.9669497,-8.621856304,-4.647116155,-35.14454467,36.48384731,1
102.9769877,-6.183558022,-3.796442464,-28.5434592,29.45128907,1
102.9870247,-3.509197995,-2.964295092,-22.41841426,22.88420446,1
102.9970627,-0.5101336053,-1.510157463,-19.11347676,19.17982809,1
103.0071007,2.24498641,0.0598895216,-17.95437618,18.0942857,1
103.0171377,3.927369809,1.725997196,-17.8452496,18.35364359,1
103.0271757,4.898932929,4.282829357,-19.33134869,20.39713738,1
103.0372137,5.49821757,6.429555062,-22.58358407,24.11613245,1
103.0472507,7.135430936,5.678521727,-26.04327398,27.59369681,1
103.0572887,12.01862901,-1.48996922,-25.83802268,28.53543179,1
103.0673267,20.16856472,-18.12446116,-9.198336219,28.63348537,1
103.0773637,23.62823826,-33.16298409,35.82339471,54.23460856,1
103.0874017,27.75004817,-40.13344987,70.0634102,85.37939108,1
103.0974397,19.58392268,-26.76914266,81.39019197,87.88902307,1
103.1074767,11.88980432,-18.84005862,67.16291057,70.76137231,1
103.1175147,5.179133842,-16.50384804,47.86456824,50.89417767,1
103.1275527,3.972587205,-11.40410535,31.45909376,33.69732405,1
103.1375907,4.74225854,-6.616250226,23.0744625,24.46823661,1
103.1476277,4.819825656,-3.227353722,19.58173114,20.42279917,1
103.1576657,4.195178425,-1.916269248,15.14229113,15.8291058,1
103.1677037,3.704944649,-1.366233951,8.768823146,9.616936593,1
103.1777407,3.436139375,-0.9580141713,2.89267664,4.592648811,1
103.1877787,4.156696145,-0.7087111153,-1.9559065,4.648221652,1
103.1978167,5.410373095,-0.6430487839,-5.657765281,7.854677379,1
103.207854,6.173144131,-1.001397588,-8.267478783,10.36637405,1
103.217892,7.144209945,-1.292947142,-10.18111459,12.50466083,1
103.22793,9.003855488,-1.126931534,-11.84894047,14.92436862,1
103.237967,10.04087614,-1.12344864,-13.14619438,16.58022187,1
103.248005,10.11510888,-2.005792459,-14.27773118,17.61227523,1
103.258043,9.798989693,-3.025489419,-15.34705127,18.45821681,1
103.26808,9.541585904,-3.867298146,-16.18150274,19.17912634,1
103.278118,9.430998684,-4.513946403,-17.22298072,20.14821365,1
103.288156,9.370006962,-4.624414048,-18.44618549,21.20009422,1
103.298193,9.013601042,-4.20691788,-19.72963062,22.09528199,1
103.308231,7.626205287,-3.876325955,-20.74469088,22.43940975,1
103.318269,5.894830114,-3.679695495,-21.31740928,22.4214433,1
103.328307,6.015234225,-1.347470674,-23.56769151,24.3605173,1
103.338344,5.083305579,-2.056054393,-26.61482294,27.17381378,1
103.348382,5.41270321,-2.532282626,-26.4554793,27.12198732,1
103.35842,6.815081871,-1.925733697,-24.62633693,25.62440754,1
103.368457,8.840067376,-2.048933362,-22.69132019,24.43851327,1
103.378495,10.95395863,-2.082962403,-21.3494988,24.08586808,1
103.388533,11.85418659,-2.122203652,-20.76402879,24.00354932,1
103.39857,11.71819907,-1.948242993,-21.22495311,24.32304411,1
103.408608,13.1100773,-3.075055974,-22.73581516,26.42437108,1
103.418646,16.03684613,-8.424979384,-23.68050302,29.81487774,1
103.428683,20.48546042,-19.74560989,-19.57509572,34.53588816,1
103.438721,22.48701146,-34.7073273,0.01971564174,41.35534598,1
103.448759,32.59101882,-51.94645336,24.91269379,66.19101779,1
103.458796,32.06766963,-54.77147245,54.80722934,83.8575102,1
103.468834,24.43466052,-42.23318969,59.15153749,76.67854546,1
103.478872,18.3245061,-31.52472525,61.47356506,71.47443618,1
103.488909,14.13612214,-23.61875642,64.39348213,70.02996605,1
103.498947,14.33225764,-16.95975895,52.56348897,57.06108486,1
103.508985,14.49232399,-11.56737365,36.67373189,41.09494128,1
103.519023,12.27723031,-6.450835419,23.34866651,27.15702284,1
103.52906,9.800311748,-2.417499444,14.10752575,17.34683535,1
103.539098,7.018245717,0.119230282,9.560274775,11.86038965,1
103.549136,4.208077968,2.086840276,8.685491552,9.874238504,1
103.559173,2.596698185,3.204106947,8.364426203,9.325919178,1
103.569211,2.232011146,3.260178822,6.680885348,7.761756807,1
103.579249,2.790004503,2.731616839,3.729874545,5.399798127,1
103.589286,3.598049068,2.058541799,-0.1625648743,4.148491144,1
103.599324,4.736470381,1.397810231,-4.04350399,6.38262874,1
103.609362,5.240308582,0.4173103724,-7.007269324,8.759954644,1
103.619399,4.15724286,-1.19896353,-9.434572502,10.37937089,1
103.629437,2.823106761,-3.216004277,-11.92506186,12.66963755,1
103.639475,1.819269934,-4.557776255,-14.75762386,15.55218729,1
103.649512,1.55129511,-5.031258928,-17.25092106,18.03647305,1
103.65955,2.514124975,-6.111626744,-19.15129187,20.25943697,1
103.669588,3.150138316,-7.479757093,-21.64390845,23.1155556,1
103.679625,1.169878017,-7.447840651,-24.85348254,25.97180278,1
103.689663,-3.539024058,-6.059676572,-28.89566506,29.73556508,1
103.699701,-7.556291299,-4.654871317,-32.96548854,34.13925599,1
103.709738,-7.355355241,-3.07677681,-34.56976337,35.47726519,1
103.719776,-3.4629664,-1.304524922,-32.4935738,32.70361233,1
103.729814,-0.8262618577,0.002315205038,-28.11014309,28.12228403,1
103.739852,-0.4969835097,-0.09187963843,-23.80081532,23.80618081,1
103.749889,0.003065695167,-0.4796927083,-22.55049585,22.55559747,1
103.759927,2.431841495,-0.25552654,-25.72647652,25.84242134,1
103.769965,3.473575881,1.013227455,-26.42459197,26.67117207,1
103.780002,7.033922687,2.120196303,-26.72182231,27.71330165,1
103.79004,11.88060548,2.088438028,-26.01654051,28.67700717,1
103.800078,16.8499728,-2.916012001,-24.92460807,30.22682248,1
103.810115,24.64539651,-20.26572674,-22.45113294,39.01472311,1
103.820153,34.09019345,-43.36341906,-15.26115333,57.23137429,1
103.830191,41.15064086,-60.66594764,0.6891282785,73.30898543,1
103.840228,38.81201188,-66.36283371,18.66552624,79.11257697,1
103.850266,36.53618433,-53.08014895,39.65491374,75.66311626,1
103.860304,46.00746916,-23.05007026,75.34284718,91.23890387,1
103.870341,44.74409168,-7.087924647,80.87582411,92.69935998,1
103.880379,30.51392643,-12.57941909,48.35173486,58.54256362,1
103.890417,20.6696828,-17.47588683,22.42297509,35.14871576,1
103.900455,14.06069189,-14.95088837,11.62227666,23.5862128,1
103.910492,7.72046942,-8.788593167,5.816956311,13.06453209,1
103.92053,5.716038632,-3.693122164,3.865348685,7.826440405,1
103.930568,6.012604732,-1.034782631,2.953835008,6.778446135,1
103.940605,6.14452318,1.39969128,2.759664178,6.879683653,1
103.950643,6.085305503,2.755153929,3.3165261,7.457959614,1
103.960681,5.836898825,2.993935797,3.775883946,7.569038184,1
103.970718,5.983817135,2.600232242,2.803976133,7.101377146,1
103.980756,7.36772795,2.335494876,-0.05597539544,7.729235713,1
103.990794,9.07643873,2.216486496,-4.116571382,10.2098341,1
104.000831,9.660616504,1.494538381,-7.744792668,12.47168672,1
104.010869,9.754154997,0.3684456298,-10.47694043,14.31941244,1
104.020907,9.776620585,-1.282610727,-11.89833541,15.45308338,1
104.030944,9.539953946,-3.229367504,-12.21119419,15.8288597,1
104.040982,8.670222133,-5.329378048,-12.16654251,15.86189708,1
104.05102,7.439500183,-7.522490884,-12.8274685,16.62762702,1
104.061057,5.979137608,-8.48645467,-15.09444921,18.31972698,1
104.071095,4.582950857,-7.975381125,-18.6122125,20.76113188,1
104.081133,4.063737403,-6.760934315,-22.08173626,23.44839591,1
104.09117,5.632017651,-4.857846299,-23.89215585,25.02305746,1
104.101208,7.212035893,-2.454747377,-24.97598873,26.11205199,1
104.111246,7.169210885,-0.576475237,-26.83391109,27.78108517,1
104.121283,6.180882336,0.8103790659,-28.52975332,29.2028568,1
104.131321,5.223757453,1.515262375,-28.9790908,29.48510413,1
104.141359,4.73346959,0.4667478499,-28.24239308,28.64011792,1
104.151397,4.109517885,-1.805304444,-26.89047472,27.26251808,1
104.161434,3.250040334,-2.990170483,-24.80318245,25.19328763,1
104.171472,2.270304269,-4.935995505,-23.73797179,24.35178921,1
104.18151,1.594154762,-9.323870677,-23.17824122,25.03411193,1
104.191547,2.580290021,-16.48492294,-19.92338161,25.98753001,1
104.201585,6.046517413,-25.22180567,-10.28858057,27.90259386,1
104.211623,9.511533555,-32.30511336,4.782566321,34.01415235,1
104.22166,12.47314945,-36.59929684,15.67760022,41.72379579,1
104.231698,17.17842026,-36.63941342,29.21426113,49.91009709,1
104.241736,23.22496983,-30.80422198,48.6587324,62.09646974,1
104.251773,29.81002458,-20.68062411,60.13653605,70.2333877,1
104.261811,31.13370556,-17.16107274,55.5785379,65.97563122,1
104.271849,22.17213655,-15.37858647,41.0095686,49.09062312,1
104.281886,10.33457711,-13.56261904,26.71314972,31.69133142,1
104.291924,4.656081691,-9.13738075,16.84634285,19.72232469,1
104.301962,2.898508068,-4.614105407,9.482233157,10.93636427,1
104.312,3.474619901,-1.480177619,5.023076919,6.284521539,1
104.322037,4.803964499,0.9876178202,3.493900217,6.021694329,1
104.332075,5.87459524,2.519823379,3.726555666,7.39916186,1
104.342113,6.106751336,3.280894337,4.087622986,8.04769167,1
104.35215,5.616655262,3.022577214,3.429021267,7.241614198,1
104.362188,4.980693376,1.760038662,1.668184313,5.539664385,1
104.372226,4.697755381,0.1895847116,-1.151907331,4.8406341,1
104.382263,5.194755263,-1.152614405,-4.69795711,7.098225357,1
104.392301,6.28508732,-2.40138481,-8.484727988,10.8286463,1
104.402339,6.122134191,-3.67836233,-11.38200405,13.43729484,1
104.412376,4.851515811,-5.039232191,-13.26828541,14.99928213,1
104.422414,3.672273332,-6.200599732,-14.61298012,16.29331815,1
104.432452,2.867007363,-7.399609308,-15.94635345,17.8117977,1
104.442489,2.28967624,-7.811739779,-18.38251399,20.10429597,1
104.452527,1.890006771,-6.416832106,-20.74813138,21.79983522,1
104.462565,0.5820242447,-4.503666413,-22.3509561,22.80760843,1
104.472602,-1.974398611,-2.897103859,-23.47110487,23.73150278,1
104.48264,-5.772447891,-1.688232661,-25.2679519,25.97384602,1
104.492678,-9.909405005,-0.6361408103,-28.36579506,30.0536073,1
104.502715,-12.00492664,0.07937185943,-30.11984982,32.42421806,1
104.512753,-10.42573286,1.495806057,-28.79418546,30.66004661,1
