Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
132.829605,0.5203423322,-16.20069798,-0.5632312936,16.21883475,1
132.839635,0.642477584,-15.22101804,-0.2113166195,15.23603697,1
132.849664,0.778472418,-13.54326008,0.2802927142,13.56851049,1
132.859694,0.9458575176,-11.75266957,0.7321649551,11.8133803,1
132.869723,1.074772981,-10.2648666,0.8466546071,10.35564809,1
132.879753,1.006764966,-9.130080501,0.5825089788,9.20387214,1
132.889782,0.9785673536,-8.187703466,0.4784484208,8.259842311,1
132.899812,0.8578749754,-7.021741183,0.8024426401,7.119319694,1
132.909841,0.5433935912,-5.215755538,0.972186141,5.333341197,1
132.919871,0.6895815839,-2.856740822,1.101328915,3.138377967,1
132.9299,0.9839076157,-0.06248685479,1.365930626,1.684560857,1
132.93993,1.175368553,2.96097972,1.731133683,3.625702134,1
132.94996,1.305288276,5.682915325,1.922265129,6.139577127,1
132.959989,1.411071716,7.756984112,1.972847053,8.127364357,1
132.970019,1.41299428,9.192485495,1.834719447,9.479690811,1
132.980048,1.478704121,9.885719104,1.70764074,10.14051502,1
132.990078,1.455865481,10.14049165,1.678640889,10.38108618,1
133.000107,1.445634315,10.27450281,1.633001032,10.50342606,1
133.010137,1.400317371,10.31727052,1.609985222,10.53560687,1
133.020166,1.344842351,10.33708673,1.566449193,10.54123931,1
133.030196,1.41308155,10.3292959,1.594706447,10.54676452,1
133.040225,1.556565352,10.33362752,1.592759324,10.57088623,1
133.050255,1.708701863,10.37884521,1.742712339,10.66194805,1
133.060284,1.9117264,10.42138955,1.677794212,10.72730401,1
133.070314,2.075225367,10.34653115,1.530403447,10.66299217,1
133.080343,2.153556568,10.31059884,1.426148762,10.62921233,1
133.090373,2.258299643,10.40075355,1.321971259,10.72488693,1
133.100402,2.491010932,10.38534731,1.253639528,10.75324073,1
133.1104315,2.672044237,10.35726547,1.246495399,10.7687752,1
133.1204605,2.875744565,10.35665853,1.166512579,10.81161571,1
133.1304905,3.035709475,10.5212366,1.017183974,10.99757314,1
133.1405195,3.03480725,10.59570791,0.9695151329,11.06431384,1
133.1505495,2.916775939,10.64014909,0.8127045035,11.06258754,1
133.1605785,2.685453656,10.7847519,0.6901737607,11.1354782,1
133.1706085,2.61938889,10.59007119,0.51129457,10.92118254,1
